finding_id,artifact_resource_id,candidate_id,scenario_id,complexity,model,artifact_sha256,check_id,check_namespace,check_name,resource,resource_type,resource_name,file_path,line_start,line_end,check_result,scanner,scanner_version,scanner_severity,scanner_severity_available,resource_count,failed_checks,passed_checks,parsing_errors,scan_status,corpus_tier,guideline,evaluated_keys,context_variant_id,risk_label,risk_score,bc_check_id,severity,file_line_range,file_size_bytes,resource_blocks,module_blocks,data_blocks,security_domain,context_sensitive,research_priority
c8d641e244c8cf7e3131f889e786c95a5624f7dcd950e8b96b467ef7746ff15c,43b7152b98fa067a89d06ad21768a8f20f3e638c66e6ab5b81f6378baa2ac112,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.public[0],aws_subnet,public[0],/main.tf,223,235,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[223, 235]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
7b978574da6dd9eb84ba30baa3d021db6166de7d1f6d2a4d4eeda42bc24e4e55,19f02910e2f47a004cbefcf3e8a86012ec8399b1403dd4289a89f9e5db6a4252,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group_rule.cluster_egress,aws_security_group_rule,cluster_egress,/main.tf,337,344,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""from_port"", ""to_port"", ""cidr_blocks"", ""ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[337, 344]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
f95b17284f6de09ceca116e9910ba55cc4660352912ef036aedc4393c459eb63,8cf186b9dfc493e0cf8ac520751f05f77a9cb1be4b0b6883782b0cc0a6f7783f,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group_rule.node_egress,aws_security_group_rule,node_egress,/main.tf,356,363,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""from_port"", ""to_port"", ""cidr_blocks"", ""ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[356, 363]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
67280ac8681f3abc73db3c84fb3a449ed4e52596dc3f36dab2b1cf4a7eee18a9,39c167bfcb03f2c4f06285bd4a50f7746af06c9c25affc2c389de2d48efe01c1,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_38,CKV,Ensure Amazon EKS public endpoint not accessible to 0.0.0.0/0,aws_eks_cluster.main,aws_eks_cluster,main,/main.tf,415,441,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-kubernetes-policies/bc-aws-kubernetes-1,[],,,,BC_AWS_KUBERNETES_1,,"[415, 441]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
ed5becef34feb357a117ef455062ce45ef4e0379854a29a92e3c1d4a3abee7a9,c8f0f3f2250f9162acf2ee11d4ad003c689a4c3bab8954376af270dfb4b9062b,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_290,CKV,Ensure IAM policies does not allow write access without constraints,aws_iam_policy.karpenter_controller,aws_iam_policy,karpenter_controller,/main.tf,589,657,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-290,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_85,,"[589, 657]",68982.0,109.0,0.0,9.0,IAM / Authorization,True,primary
193a242be4480fa36d5eb1e541c483c830d14116b441f49520760bdc76266449,c8f0f3f2250f9162acf2ee11d4ad003c689a4c3bab8954376af270dfb4b9062b,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_355,CKV,"Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions",aws_iam_policy.karpenter_controller,aws_iam_policy,karpenter_controller,/main.tf,589,657,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-355,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_88,,"[589, 657]",68982.0,109.0,0.0,9.0,IAM / Authorization,True,primary
97d4af707d2d647129035b1e63c53eb7bebd73ff8d6612b675d980a661bea5c8,c56f33ebcb9eba1c6564fe51a11fad09a9317f22448d467a30f9e2b37e7b10b1,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_355,CKV,"Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions",aws_iam_policy.external_dns,aws_iam_policy,external_dns,/main.tf,1508,1533,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-355,"[""policy/Statement/[1]/Action""]",,,,BC_AWS_IAM_88,,"[1508, 1533]",68982.0,109.0,0.0,9.0,IAM / Authorization,True,primary
89a76c73014dd234c7b3707cd834869762e989a5224fa0bd572b3f891cf2d8b0,fa1903d7c2325b53e066eb53e838185db7ecf676a0cecd790256b408b0fe23b8,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.public[1],aws_subnet,public[1],/main.tf,223,235,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[223, 235]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
423b9f5852b808ac7683558b3f513442cc2b7371835786e0a64d61b87a658b17,5c49715918e7e218d967052d895f329aa27effff8801ea6cb8d53fcf4c88d41b,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.public[2],aws_subnet,public[2],/main.tf,223,235,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[223, 235]",68982.0,109.0,0.0,9.0,Network Exposure,True,primary
5a046f2787d139c053c0ffed6e79e4bb278d1c3511ec34c7f4698d4493a81fda,26e3750594e5bd9428ba26dfcb3216a0e56df9916a965f5dc31a1e45860d29ad,complex__claude-opus-4-6-cot__complex-aws-tf-002,complex-aws-tf-002,complex,claude-opus-4-6-cot,f48795f5604baa9048bff13b98402f9980c09f9596a9c7fb5b53dfb2f153cce9,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.main,aws_vpc,main,/main.tf,206,214,FAILED,checkov,3.3.17,,False,151,30,269,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""networking"", ""resource_type""]",,,,BC_AWS_LOGGING_9,,"[206, 214]",68982.0,109.0,0.0,9.0,Detection / Observability,True,primary
213b46fe324a2ded52ef82589f9c420abfc1eda3c2c17ccc11ccc9b5bece24a0,7284b5bd0cfad8b5a103b76d871d79107ee24c6052f5b7383949275b1131b3c7,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_260,CKV,Ensure no security groups allow ingress from 0.0.0.0:0 to port 80,aws_security_group.primary_alb,aws_security_group,primary_alb,/main.tf,730,759,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-aws-security-groups-do-not-allow-ingress-from-00000-to-port-80,"[""ingress/[1]/from_port"", ""ingress/[1]/to_port"", ""ingress/[1]/cidr_blocks"", ""ingress/[1]/ipv6_cidr_blocks""]",,,,BC_AWS_NETWORKING_67,,"[730, 759]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
4e2c74f8a173cef4a2a4565d960ae744c1b9964981a0fc93a42ba04e258211b4,7284b5bd0cfad8b5a103b76d871d79107ee24c6052f5b7383949275b1131b3c7,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_alb,aws_security_group,primary_alb,/main.tf,730,759,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[730, 759]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
b59d8e45cf6814718e4f7a85566b37b39d660757a46b81aaaa9bcf89f1bb11c0,bef6b5a7a527073273ec1967a8e06f73bae10acf04970110d3730b8debc99578,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_app,aws_security_group,primary_app,/main.tf,761,790,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[761, 790]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
47d9e8edbbcf4a74e77118087ddd1cc8af36645dfc8c1bb68c22fe0297b4f917,6b1cb388455a71a5b0217fee401ad591a2ef78418ca78d82e037a0e7b0c1bc05,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.primary_db,aws_security_group,primary_db,/main.tf,792,814,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[792, 814]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
dea0a79516a0f026ade8506047a7870c84e6b8fc309af4f8c4693535ffa41e4c,8e953c88c9879fb2af68d0790825d2c7b6ec882f9ca6df38af2d8b0ced46b795,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_260,CKV,Ensure no security groups allow ingress from 0.0.0.0:0 to port 80,aws_security_group.secondary_alb,aws_security_group,secondary_alb,/main.tf,819,848,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-aws-security-groups-do-not-allow-ingress-from-00000-to-port-80,"[""ingress/[1]/from_port"", ""ingress/[1]/to_port"", ""ingress/[1]/cidr_blocks"", ""ingress/[1]/ipv6_cidr_blocks""]",,,,BC_AWS_NETWORKING_67,,"[819, 848]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
8ced53835b7b47a53302c86084ef2afa619951d8533f3386bcd90fc2f5cf05f4,8e953c88c9879fb2af68d0790825d2c7b6ec882f9ca6df38af2d8b0ced46b795,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.secondary_alb,aws_security_group,secondary_alb,/main.tf,819,848,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[819, 848]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
e226deee2e7f0c035db9a17e57c7f0e8fb718cf69e8e28a4acef1da5c79283aa,b40edb8a138de97f92c3784caf9ad2c9c747d881acec76e943d7db351b1af873,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.secondary_app,aws_security_group,secondary_app,/main.tf,850,879,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[850, 879]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
a240b180533b53dca0f428e3d39dc2dcb645b24fc94a65d9127b8f18910bc61f,c3567dc16449ca4f88cbd3833b311c0de9972f43795b3f2ae922e7a83b18ddd1,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.secondary_db,aws_security_group,secondary_db,/main.tf,881,903,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[881, 903]",72563.0,127.0,0.0,6.0,Network Exposure,True,primary
990913cad2e6df059061334034707c80899cb4af2efe374475d2cca4d270087c,6d610e1ee009d8d7dae53cb3c335405eef942016399052e5fdf691999b1d12f3,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.primary,aws_vpc,primary,/main.tf,168,177,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""networking"", ""resource_type""]",,,,BC_AWS_LOGGING_9,,"[168, 177]",72563.0,127.0,0.0,6.0,Detection / Observability,True,primary
02600a5b7ec7cc23ca9133666205fada96fcfcb6f5e96e85d16acedb5a404b66,785efce11bbf81a91975d0b25c518b0626f77a4bc6a02c388818f598ab267508,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV2_AWS_11,CKV2,Ensure VPC flow logging is enabled in all VPCs,aws_vpc.secondary,aws_vpc,secondary,/main.tf,303,312,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-logging-policies/logging-9-enable-vpc-flow-logging,"[""networking"", ""resource_type""]",,,,BC_AWS_LOGGING_9,,"[303, 312]",72563.0,127.0,0.0,6.0,Detection / Observability,True,primary
5c693b23d2646946b00cb8d107f700b8c24d8c44b8a4122b70c42099def85116,3603892f1bad9148cdc92f1b2a113b0b0b7047a16807de8a783a2f9cf0af5725,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_145,CKV,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.static_assets_primary,aws_s3_bucket,static_assets_primary,/main.tf,1477,1485,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default,"[""resource_type"", ""server_side_encryption_configuration/rule/apply_server_side_encryption_by_default/sse_algorithm"", ""rule/apply_server_side_encryption_by_default/sse_algorithm""]",,,,BC_AWS_GENERAL_56,,"[1477, 1485]",72563.0,127.0,0.0,6.0,Data Protection,True,primary
e1427c86799f9995de0ad680b37815e8b5e11eedc9a989455ab174c8d709eb41,86d0ee3b3b06880e2b9597fc4cf61fff279ff10b3449d38d02eb52aaf43821fd,complex__claude-opus-4-6-cot__complex-aws-tf-006,complex-aws-tf-006,complex,claude-opus-4-6-cot,5b034fc6b26c73d64cc25e20f52d45b26df0f68fd1bd20dc3d08e0f62024d9bd,CKV_AWS_145,CKV,Ensure that S3 buckets are encrypted with KMS by default,aws_s3_bucket.static_assets_secondary,aws_s3_bucket,static_assets_secondary,/main.tf,1541,1549,FAILED,checkov,3.3.17,,False,165,78,267,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-general-policies/ensure-that-s3-buckets-are-encrypted-with-kms-by-default,"[""resource_type"", ""server_side_encryption_configuration/rule/apply_server_side_encryption_by_default/sse_algorithm"", ""rule/apply_server_side_encryption_by_default/sse_algorithm""]",,,,BC_AWS_GENERAL_56,,"[1541, 1549]",72563.0,127.0,0.0,6.0,Data Protection,True,primary
f8ef54cf620e08b1b57a30a12b4ecde39ef115e0c0f5bc2ca3f1215fd2aa580a,a02ed858ce0754c1448fc8c4495fa9a8465a0acefb61240e3d573617a4146a97,complex__claude-opus-4-6-cot__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6-cot,6cab4a51dc9b70ec2c4ee7a2814e59a10ccfc3d5164773aeadce45339c0b5832,CKV_AWS_290,CKV,Ensure IAM policies does not allow write access without constraints,aws_iam_role_policy.step_functions,aws_iam_role_policy,step_functions,/main.tf,696,747,FAILED,checkov,3.3.17,,False,75,38,147,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-290,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_85,,"[696, 747]",55196.0,75.0,0.0,3.0,IAM / Authorization,True,primary
5a8364cf7b286600b14148134f651e28ad55ce5663314b6f2bfdf9bdd6a78627,a02ed858ce0754c1448fc8c4495fa9a8465a0acefb61240e3d573617a4146a97,complex__claude-opus-4-6-cot__complex-aws-tf-007,complex-aws-tf-007,complex,claude-opus-4-6-cot,6cab4a51dc9b70ec2c4ee7a2814e59a10ccfc3d5164773aeadce45339c0b5832,CKV_AWS_355,CKV,"Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions",aws_iam_role_policy.step_functions,aws_iam_role_policy,step_functions,/main.tf,696,747,FAILED,checkov,3.3.17,,False,75,38,147,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-iam-policies/bc-aws-355,"[""policy/Statement/[0]/Action""]",,,,BC_AWS_IAM_88,,"[696, 747]",55196.0,75.0,0.0,3.0,IAM / Authorization,True,primary
1a9d35d3a44b7815ccbb4fda11846c9e5bbc459d9a8a0e530c1fee2adb28a857,c3e76d4403169c289c8878353a72ec5bf69c166015ebf44b4472c29dc1309d23,complex__claude-opus-4-6-cot__complex-aws-tf-010,complex-aws-tf-010,complex,claude-opus-4-6-cot,18a56f270f93ce41b1253242e0a5511b1fbe6b05e772931eb6e56c86f064af26,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.primary_public[0],aws_subnet,primary_public[0],/main.tf,107,120,FAILED,checkov,3.3.17,,False,129,102,237,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[107, 120]",78523.0,113.0,0.0,4.0,Network Exposure,True,primary
06f97488bde65e369b287002fae6c3d4b5e897a53b1213aa514f90bbdf2d2a48,a17837b6077a919c588d9d683be790a00f445abfd60c4aaa7f008c71570756c9,complex__claude-opus-4-6-cot__complex-aws-tf-010,complex-aws-tf-010,complex,claude-opus-4-6-cot,18a56f270f93ce41b1253242e0a5511b1fbe6b05e772931eb6e56c86f064af26,CKV_AWS_130,CKV,Ensure VPC subnets do not assign public IP by default,aws_subnet.dr_public[0],aws_subnet,dr_public[0],/main.tf,201,214,FAILED,checkov,3.3.17,,False,129,102,237,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/ensure-vpc-subnets-do-not-assign-public-ip-by-default,"[""map_public_ip_on_launch""]",,,,BC_AWS_NETWORKING_53,,"[201, 214]",78523.0,113.0,0.0,4.0,Network Exposure,True,primary
11fe66d129c96830320bbbb45c7b07a45b96ef597bb4da1a4384c332f8caa215,4e8a5a3e7fe0d94dbdce2241fba3618cab417068003f90a49624694a04608cf3,complex__claude-opus-4-6-cot__complex-aws-tf-010,complex-aws-tf-010,complex,claude-opus-4-6-cot,18a56f270f93ce41b1253242e0a5511b1fbe6b05e772931eb6e56c86f064af26,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.eks_primary,aws_security_group,eks_primary,/main.tf,329,349,FAILED,checkov,3.3.17,,False,129,102,237,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[329, 349]",78523.0,113.0,0.0,4.0,Network Exposure,True,primary
0fd922e379ee4658e58052ea7af9ce8ffc52f23ea6e0c9dbe000ba2772cdaf5f,f722b0d1d10739af634e65a403f2e9b897e6e1a1e547be5db680d8b6f658151a,complex__claude-opus-4-6-cot__complex-aws-tf-010,complex-aws-tf-010,complex,claude-opus-4-6-cot,18a56f270f93ce41b1253242e0a5511b1fbe6b05e772931eb6e56c86f064af26,CKV_AWS_38,CKV,Ensure Amazon EKS public endpoint not accessible to 0.0.0.0/0,aws_eks_cluster.primary,aws_eks_cluster,primary,/main.tf,351,375,FAILED,checkov,3.3.17,,False,129,102,237,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-kubernetes-policies/bc-aws-kubernetes-1,[],,,,BC_AWS_KUBERNETES_1,,"[351, 375]",78523.0,113.0,0.0,4.0,Network Exposure,True,primary
a5c3154234e8c2754b569d9aa98a5600d3e063086c8144d0bc178461f6d36bc4,dabf06bf38657c74201445b252545e8f12b5fc8c3366de5cf4866d607f00feb0,complex__claude-opus-4-6-cot__complex-aws-tf-010,complex-aws-tf-010,complex,claude-opus-4-6-cot,18a56f270f93ce41b1253242e0a5511b1fbe6b05e772931eb6e56c86f064af26,CKV_AWS_382,CKV,Ensure no security groups allow egress from 0.0.0.0:0 to port -1,aws_security_group.eks_dr,aws_security_group,eks_dr,/main.tf,486,506,FAILED,checkov,3.3.17,,False,129,102,237,0,SCAN_OK,TIER_A_CLEAN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/aws-policies/aws-networking-policies/bc-aws-382,"[""egress/[0]/from_port"", ""egress/[0]/to_port"", ""egress/[0]/cidr_blocks"", ""egress/[0]/ipv6_cidr_blocks""]",,,,BC_AWS_IAM_93,,"[486, 506]",78523.0,113.0,0.0,4.0,Network Exposure,True,primary
